product_id,sku,category,subcategory,brand,unit_cost
469,SKU-00469,Snacks,Biscuits,AlphaFoods,4.84
470,SKU-00470,PersonalCare,Shampoo,UrbanTaste,24.14
471,SKU-00471,Beverage,Water,UrbanTaste,29.88
472,SKU-00472,PersonalCare,Toothpaste,PureLife,6.17
473,SKU-00473,Snacks,Biscuits,PureLife,26.01
474,SKU-00474,Frozen,Veg,PureLife,30.75
475,SKU-00475,Snacks,Biscuits,UrbanTaste,24.59
476,SKU-00476,PersonalCare,Toothpaste,PureLife,17.63
477,SKU-00477,Dairy,Cheese,NovaFresh,8.54
478,SKU-00478,Grocery,Pasta,Sunrise,25.43
479,SKU-00479,Grocery,Pasta,GreenLine,7.14
480,SKU-00480,Snacks,Biscuits,GreenLine,3.4
481,SKU-00481,Frozen,Pizza,UrbanTaste,30.33
482,SKU-00482,Snacks,Chips,PureLife,22.05
483,SKU-00483,Beverage,Juice,UrbanTaste,1.42
484,SKU-00484,Grocery,Rice,NovaFresh,10.2
485,SKU-00485,Dairy,Milk,UrbanTaste,13.68
486,SKU-00486,Snacks,Chips,Sunrise,34.7
487,SKU-00487,Beverage,Soda,PureLife,38.23
488,SKU-00488,PersonalCare,Shampoo,GreenLine,37.24
489,SKU-00489,Grocery,Pasta,NovaFresh,12.23
490,SKU-00490,Snacks,Nuts,GreenLine,17.12
491,SKU-00491,Grocery,Rice,PureLife,35.73
492,SKU-00492,Dairy,Cheese,GreenLine,5.78
493,SKU-00493,Beverage,Water,AlphaFoods,35.94
494,SKU-00494,Grocery,Rice,UrbanTaste,5.51
495,SKU-00495,Frozen,Pizza,GreenLine,34.79
496,SKU-00496,Snacks,Chips,GreenLine,8.84
497,SKU-00497,Grocery,Rice,Sunrise,37.36
498,SKU-00498,Dairy,Cheese,GreenLine,8.95
499,SKU-00499,Snacks,Nuts,Sunrise,26.83
500,SKU-00500,Beverage,Water,NovaFresh,6.95
501,SKU-00501,Grocery,Oil,PureLife,22.52
502,SKU-00502,Dairy,Cheese,AlphaFoods,23.95
503,SKU-00503,Grocery,Oil,AlphaFoods,33.81
504,SKU-00504,Beverage,Water,AlphaFoods,15.62
505,SKU-00505,Frozen,Dessert,NovaFresh,3.18
506,SKU-00506,Dairy,Cheese,NovaFresh,27.76
507,SKU-00507,Dairy,Cheese,PureLife,8.57
508,SKU-00508,Beverage,Juice,AlphaFoods,35.68
509,SKU-00509,Grocery,Rice,NovaFresh,23.36
510,SKU-00510,Beverage,Water,NovaFresh,1.81
511,SKU-00511,Dairy,Yogurt,PureLife,13.91
512,SKU-00512,Frozen,Pizza,GreenLine,22.14
513,SKU-00513,PersonalCare,Soap,AlphaFoods,19.79
514,SKU-00514,PersonalCare,Soap,GreenLine,5.29
515,SKU-00515,Snacks,Biscuits,NovaFresh,10.76
516,SKU-00516,Grocery,Oil,UrbanTaste,31.54
517,SKU-00517,Frozen,Pizza,PureLife,31.07
518,SKU-00518,Grocery,Rice,UrbanTaste,11.91
519,SKU-00519,PersonalCare,Toothpaste,PureLife,5.53
520,SKU-00520,Frozen,Dessert,UrbanTaste,11.85
521,SKU-00521,Beverage,Soda,Sunrise,6.35
522,SKU-00522,Grocery,Pasta,AlphaFoods,27.85
523,SKU-00523,Dairy,Milk,GreenLine,39.02
524,SKU-00524,Dairy,Yogurt,GreenLine,22.0
525,SKU-00525,Dairy,Cheese,Sunrise,3.87
526,SKU-00526,Dairy,Milk,PureLife,19.32
527,SKU-00527,Snacks,Nuts,NovaFresh,5.45
528,SKU-00528,Snacks,Nuts,PureLife,20.89
529,SKU-00529,Beverage,Soda,AlphaFoods,32.99
530,SKU-00530,Grocery,Oil,AlphaFoods,36.86
531,SKU-00531,PersonalCare,Soap,NovaFresh,7.63
532,SKU-00532,Grocery,Pasta,PureLife,25.03
533,SKU-00533,Snacks,Nuts,NovaFresh,12.15
534,SKU-00534,Snacks,Chips,PureLife,6.53
535,SKU-00535,PersonalCare,Shampoo,Sunrise,18.56
536,SKU-00536,Grocery,Rice,NovaFresh,19.66
537,SKU-00537,Frozen,Dessert,UrbanTaste,1.36
538,SKU-00538,Dairy,Yogurt,Sunrise,28.42
539,SKU-00539,Grocery,Rice,Sunrise,28.41
540,SKU-00540,Dairy,Cheese,Sunrise,24.14
541,SKU-00541,Grocery,Rice,AlphaFoods,38.56
542,SKU-00542,Beverage,Soda,AlphaFoods,16.25
543,SKU-00543,Frozen,Pizza,Sunrise,24.88
544,SKU-00544,Frozen,Pizza,Sunrise,23.87
545,SKU-00545,Grocery,Oil,AlphaFoods,38.24
546,SKU-00546,Beverage,Soda,NovaFresh,34.18
547,SKU-00547,Dairy,Yogurt,NovaFresh,2.38
548,SKU-00548,Snacks,Biscuits,UrbanTaste,34.99
549,SKU-00549,Frozen,Dessert,UrbanTaste,30.59
550,SKU-00550,Frozen,Pizza,NovaFresh,1.73
551,SKU-00551,Grocery,Pasta,UrbanTaste,8.11
552,SKU-00552,Dairy,Yogurt,PureLife,22.61
553,SKU-00553,Grocery,Oil,GreenLine,10.01
554,SKU-00554,Dairy,Cheese,UrbanTaste,26.01
555,SKU-00555,PersonalCare,Soap,UrbanTaste,28.25
556,SKU-00556,Frozen,Pizza,GreenLine,35.81
557,SKU-00557,Grocery,Rice,Sunrise,4.09
558,SKU-00558,PersonalCare,Shampoo,AlphaFoods,30.28
559,SKU-00559,Dairy,Yogurt,GreenLine,11.58
560,SKU-00560,Snacks,Biscuits,AlphaFoods,24.33
561,SKU-00561,Dairy,Yogurt,AlphaFoods,38.13
562,SKU-00562,Frozen,Dessert,UrbanTaste,3.28
563,SKU-00563,Grocery,Pasta,GreenLine,32.14
564,SKU-00564,Snacks,Biscuits,Sunrise,32.45
565,SKU-00565,Grocery,Oil,PureLife,38.47
566,SKU-00566,Grocery,Oil,GreenLine,10.39
567,SKU-00567,Grocery,Oil,GreenLine,31.07
568,SKU-00568,Dairy,Cheese,GreenLine,19.92
569,SKU-00569,PersonalCare,Toothpaste,Sunrise,5.27
570,SKU-00570,PersonalCare,Soap,GreenLine,10.62
571,SKU-00571,Dairy,Milk,UrbanTaste,31.28
572,SKU-00572,Beverage,Juice,AlphaFoods,21.34
573,SKU-00573,PersonalCare,Soap,NovaFresh,1.91
574,SKU-00574,PersonalCare,Shampoo,NovaFresh,10.05
575,SKU-00575,Beverage,Water,UrbanTaste,1.55
576,SKU-00576,Dairy,Cheese,UrbanTaste,27.19
577,SKU-00577,Snacks,Chips,AlphaFoods,33.75
578,SKU-00578,PersonalCare,Soap,GreenLine,3.72
579,SKU-00579,Frozen,Dessert,GreenLine,25.41
580,SKU-00580,Dairy,Cheese,PureLife,5.57
581,SKU-00581,Grocery,Pasta,NovaFresh,18.09
582,SKU-00582,PersonalCare,Soap,UrbanTaste,24.8
583,SKU-00583,Grocery,Pasta,Sunrise,38.33
584,SKU-00584,Grocery,Pasta,PureLife,16.67
585,SKU-00585,Dairy,Yogurt,AlphaFoods,31.3
586,SKU-00586,Snacks,Chips,NovaFresh,6.04
587,SKU-00587,Snacks,Nuts,NovaFresh,9.82
588,SKU-00588,Grocery,Rice,AlphaFoods,31.29
589,SKU-00589,Dairy,Milk,AlphaFoods,32.08
590,SKU-00590,PersonalCare,Shampoo,UrbanTaste,33.12
591,SKU-00591,Grocery,Oil,PureLife,3.33
592,SKU-00592,Frozen,Pizza,AlphaFoods,4.13
593,SKU-00593,Dairy,Yogurt,PureLife,34.79
594,SKU-00594,Snacks,Chips,NovaFresh,28.73
595,SKU-00595,Dairy,Milk,AlphaFoods,18.79
596,SKU-00596,Grocery,Rice,NovaFresh,37.97
597,SKU-00597,PersonalCare,Shampoo,NovaFresh,6.78
598,SKU-00598,Grocery,Oil,GreenLine,33.09
599,SKU-00599,Frozen,Veg,Sunrise,23.03
600,SKU-00600,Dairy,Cheese,PureLife,32.84
601,SKU-00601,Beverage,Juice,Sunrise,6.63
602,SKU-00602,Grocery,Oil,Sunrise,20.28
603,SKU-00603,Grocery,Rice,PureLife,20.02
604,SKU-00604,Dairy,Yogurt,GreenLine,34.41
605,SKU-00605,Frozen,Dessert,Sunrise,29.7
606,SKU-00606,Grocery,Oil,AlphaFoods,29.05
607,SKU-00607,Snacks,Nuts,PureLife,11.65
608,SKU-00608,Frozen,Veg,AlphaFoods,34.77
609,SKU-00609,Beverage,Juice,Sunrise,30.88
610,SKU-00610,Beverage,Juice,UrbanTaste,29.52
611,SKU-00611,Beverage,Soda,GreenLine,33.1
612,SKU-00612,Grocery,Rice,UrbanTaste,28.98
613,SKU-00613,Beverage,Water,AlphaFoods,28.41
614,SKU-00614,Dairy,Milk,AlphaFoods,6.9
615,SKU-00615,Frozen,Veg,AlphaFoods,22.85
616,SKU-00616,Frozen,Veg,UrbanTaste,38.82
617,SKU-00617,Beverage,Juice,UrbanTaste,24.74
618,SKU-00618,Snacks,Biscuits,AlphaFoods,17.23
619,SKU-00619,Frozen,Dessert,NovaFresh,28.95
620,SKU-00620,Beverage,Juice,GreenLine,19.46
621,SKU-00621,Frozen,Veg,PureLife,0.59
622,SKU-00622,Frozen,Veg,GreenLine,33.34
623,SKU-00623,Dairy,Cheese,GreenLine,2.75
624,SKU-00624,Dairy,Cheese,UrbanTaste,21.54
625,SKU-00625,Dairy,Yogurt,NovaFresh,37.09
626,SKU-00626,PersonalCare,Toothpaste,PureLife,11.7
627,SKU-00627,PersonalCare,Soap,GreenLine,4.58
628,SKU-00628,PersonalCare,Toothpaste,AlphaFoods,2.79
629,SKU-00629,Beverage,Soda,AlphaFoods,2.34
630,SKU-00630,Grocery,Rice,AlphaFoods,27.31
631,SKU-00631,Dairy,Cheese,UrbanTaste,14.56
632,SKU-00632,Grocery,Oil,UrbanTaste,36.63
633,SKU-00633,Dairy,Milk,UrbanTaste,9.07
634,SKU-00634,Grocery,Pasta,Sunrise,8.93
635,SKU-00635,Grocery,Rice,GreenLine,11.1
636,SKU-00636,Grocery,Rice,UrbanTaste,9.42
637,SKU-00637,Frozen,Dessert,NovaFresh,20.94
638,SKU-00638,Beverage,Soda,NovaFresh,26.61
639,SKU-00639,Frozen,Veg,GreenLine,33.28
640,SKU-00640,Grocery,Pasta,Sunrise,23.55
641,SKU-00641,Beverage,Water,UrbanTaste,19.93
642,SKU-00642,Dairy,Cheese,GreenLine,16.26
643,SKU-00643,Beverage,Soda,PureLife,17.6
644,SKU-00644,Dairy,Yogurt,PureLife,31.28
645,SKU-00645,PersonalCare,Soap,UrbanTaste,31.32
646,SKU-00646,Frozen,Pizza,GreenLine,19.24
647,SKU-00647,Grocery,Oil,AlphaFoods,18.51
648,SKU-00648,Grocery,Oil,UrbanTaste,27.94
649,SKU-00649,Frozen,Veg,PureLife,8.44
650,SKU-00650,Frozen,Veg,NovaFresh,28.08
651,SKU-00651,Grocery,Pasta,NovaFresh,21.93
652,SKU-00652,Snacks,Nuts,AlphaFoods,5.01
653,SKU-00653,Frozen,Pizza,AlphaFoods,22.05
654,SKU-00654,Grocery,Oil,UrbanTaste,24.85
655,SKU-00655,Frozen,Veg,UrbanTaste,9.67
656,SKU-00656,Frozen,Dessert,NovaFresh,6.69
657,SKU-00657,Beverage,Soda,GreenLine,39.2
658,SKU-00658,Frozen,Veg,NovaFresh,2.28
659,SKU-00659,Dairy,Yogurt,AlphaFoods,6.78
660,SKU-00660,Snacks,Chips,UrbanTaste,5.63
661,SKU-00661,Snacks,Nuts,GreenLine,36.69
662,SKU-00662,Dairy,Milk,NovaFresh,37.91
663,SKU-00663,Dairy,Yogurt,UrbanTaste,22.84
664,SKU-00664,Dairy,Milk,UrbanTaste,24.41
665,SKU-00665,Beverage,Water,AlphaFoods,6.25
666,SKU-00666,Frozen,Veg,GreenLine,27.9
667,SKU-00667,Grocery,Rice,NovaFresh,26.13
668,SKU-00668,Frozen,Dessert,AlphaFoods,22.42
669,SKU-00669,PersonalCare,Shampoo,GreenLine,9.57
670,SKU-00670,Beverage,Water,UrbanTaste,24.5
671,SKU-00671,Dairy,Yogurt,AlphaFoods,11.59
672,SKU-00672,Grocery,Rice,Sunrise,25.5
673,SKU-00673,PersonalCare,Shampoo,NovaFresh,30.02
674,SKU-00674,Frozen,Dessert,PureLife,17.37
675,SKU-00675,Beverage,Soda,AlphaFoods,13.48
676,SKU-00676,Grocery,Pasta,PureLife,18.28
677,SKU-00677,Frozen,Veg,PureLife,33.76
678,SKU-00678,Snacks,Biscuits,UrbanTaste,30.23
679,SKU-00679,Beverage,Juice,NovaFresh,23.28
680,SKU-00680,Dairy,Yogurt,UrbanTaste,17.75
681,SKU-00681,Dairy,Cheese,GreenLine,7.88
682,SKU-00682,Beverage,Juice,UrbanTaste,13.23
683,SKU-00683,Frozen,Dessert,AlphaFoods,15.06
684,SKU-00684,Beverage,Water,UrbanTaste,11.85
685,SKU-00685,PersonalCare,Toothpaste,GreenLine,31.02
686,SKU-00686,Grocery,Rice,AlphaFoods,29.62
687,SKU-00687,Snacks,Chips,PureLife,3.83
688,SKU-00688,PersonalCare,Shampoo,NovaFresh,3.19
689,SKU-00689,PersonalCare,Shampoo,NovaFresh,4.06
690,SKU-00690,PersonalCare,Shampoo,Sunrise,21.9
691,SKU-00691,Snacks,Biscuits,NovaFresh,17.57
692,SKU-00692,PersonalCare,Soap,AlphaFoods,11.3
693,SKU-00693,PersonalCare,Shampoo,Sunrise,12.89
694,SKU-00694,Beverage,Soda,PureLife,3.29
695,SKU-00695,Grocery,Rice,PureLife,19.13
696,SKU-00696,Dairy,Yogurt,PureLife,23.17
697,SKU-00697,Snacks,Nuts,NovaFresh,8.32
698,SKU-00698,Grocery,Rice,AlphaFoods,30.06
699,SKU-00699,Snacks,Biscuits,Sunrise,39.98
700,SKU-00700,Frozen,Pizza,NovaFresh,13.27
701,SKU-00701,PersonalCare,Soap,UrbanTaste,17.17
702,SKU-00702,Grocery,Oil,Sunrise,7.82
703,SKU-00703,PersonalCare,Soap,Sunrise,14.13
704,SKU-00704,Dairy,Cheese,NovaFresh,15.86
705,SKU-00705,Dairy,Cheese,UrbanTaste,33.17
706,SKU-00706,Snacks,Biscuits,AlphaFoods,35.5
707,SKU-00707,Frozen,Veg,Sunrise,36.19
708,SKU-00708,Frozen,Veg,GreenLine,31.71
709,SKU-00709,PersonalCare,Shampoo,NovaFresh,1.54
710,SKU-00710,PersonalCare,Shampoo,PureLife,1.65
711,SKU-00711,Beverage,Soda,NovaFresh,20.42
712,SKU-00712,Beverage,Water,NovaFresh,22.26
713,SKU-00713,Frozen,Pizza,PureLife,5.56
714,SKU-00714,Dairy,Cheese,PureLife,34.79
715,SKU-00715,Beverage,Juice,Sunrise,7.38
716,SKU-00716,Grocery,Pasta,Sunrise,19.26
717,SKU-00717,Frozen,Veg,UrbanTaste,5.24
718,SKU-00718,Frozen,Pizza,GreenLine,12.97
719,SKU-00719,PersonalCare,Soap,Sunrise,18.32
720,SKU-00720,Dairy,Milk,NovaFresh,8.92
721,SKU-00721,Grocery,Oil,AlphaFoods,37.32
722,SKU-00722,Dairy,Milk,UrbanTaste,32.2
723,SKU-00723,Frozen,Pizza,NovaFresh,37.91
724,SKU-00724,Frozen,Pizza,Sunrise,26.55
725,SKU-00725,Grocery,Rice,Sunrise,3.77
726,SKU-00726,Frozen,Pizza,Sunrise,35.75
727,SKU-00727,Grocery,Pasta,AlphaFoods,9.62
728,SKU-00728,Snacks,Biscuits,GreenLine,24.05
729,SKU-00729,Grocery,Pasta,PureLife,15.81
730,SKU-00730,Dairy,Yogurt,NovaFresh,30.38
731,SKU-00731,PersonalCare,Toothpaste,UrbanTaste,5.61
732,SKU-00732,Frozen,Pizza,NovaFresh,10.57
733,SKU-00733,PersonalCare,Shampoo,GreenLine,0.75
734,SKU-00734,Beverage,Juice,PureLife,39.13
735,SKU-00735,Dairy,Milk,NovaFresh,25.37
736,SKU-00736,Snacks,Biscuits,Sunrise,3.62
737,SKU-00737,Beverage,Water,PureLife,34.21
738,SKU-00738,Dairy,Milk,Sunrise,12.3
739,SKU-00739,Dairy,Yogurt,AlphaFoods,31.12
740,SKU-00740,PersonalCare,Shampoo,UrbanTaste,9.22
741,SKU-00741,Snacks,Nuts,PureLife,30.78
742,SKU-00742,Snacks,Biscuits,GreenLine,33.88
743,SKU-00743,PersonalCare,Soap,GreenLine,1.69
744,SKU-00744,Frozen,Veg,GreenLine,34.92
745,SKU-00745,Frozen,Veg,GreenLine,34.19
746,SKU-00746,Snacks,Chips,UrbanTaste,21.96
747,SKU-00747,Frozen,Pizza,Sunrise,27.12
748,SKU-00748,PersonalCare,Shampoo,GreenLine,35.59
749,SKU-00749,Grocery,Rice,GreenLine,4.69
750,SKU-00750,Snacks,Nuts,PureLife,0.68
751,SKU-00751,Dairy,Cheese,NovaFresh,28.5
752,SKU-00752,Beverage,Soda,UrbanTaste,20.88
753,SKU-00753,Dairy,Yogurt,AlphaFoods,24.29
754,SKU-00754,PersonalCare,Toothpaste,PureLife,4.34
755,SKU-00755,Snacks,Biscuits,UrbanTaste,28.22
756,SKU-00756,Dairy,Yogurt,NovaFresh,31.33
757,SKU-00757,Dairy,Yogurt,UrbanTaste,29.12
758,SKU-00758,Snacks,Nuts,GreenLine,20.5
759,SKU-00759,PersonalCare,Shampoo,GreenLine,16.55
760,SKU-00760,Beverage,Water,GreenLine,37.99
761,SKU-00761,Frozen,Pizza,PureLife,18.45
762,SKU-00762,Snacks,Biscuits,Sunrise,33.64
763,SKU-00763,Grocery,Oil,GreenLine,33.41
764,SKU-00764,Grocery,Rice,AlphaFoods,19.58
765,SKU-00765,PersonalCare,Toothpaste,Sunrise,39.82
766,SKU-00766,Dairy,Cheese,NovaFresh,33.49
767,SKU-00767,Beverage,Soda,GreenLine,36.42
768,SKU-00768,PersonalCare,Soap,Sunrise,15.47
769,SKU-00769,PersonalCare,Toothpaste,NovaFresh,27.74
770,SKU-00770,Beverage,Juice,NovaFresh,14.56
771,SKU-00771,Snacks,Nuts,AlphaFoods,10.54
772,SKU-00772,Frozen,Veg,AlphaFoods,21.62
773,SKU-00773,Dairy,Cheese,AlphaFoods,18.38
774,SKU-00774,Snacks,Biscuits,NovaFresh,6.71
775,SKU-00775,Grocery,Rice,AlphaFoods,25.38
776,SKU-00776,Frozen,Dessert,UrbanTaste,29.77
777,SKU-00777,PersonalCare,Toothpaste,GreenLine,26.23
778,SKU-00778,Snacks,Biscuits,UrbanTaste,36.67
779,SKU-00779,Beverage,Water,PureLife,36.82
780,SKU-00780,Snacks,Chips,AlphaFoods,19.51
781,SKU-00781,PersonalCare,Toothpaste,Sunrise,16.54
782,SKU-00782,Snacks,Nuts,Sunrise,31.92
783,SKU-00783,PersonalCare,Shampoo,Sunrise,28.33
784,SKU-00784,PersonalCare,Toothpaste,Sunrise,3.08
785,SKU-00785,Grocery,Rice,GreenLine,9.09
786,SKU-00786,PersonalCare,Soap,UrbanTaste,4.66
787,SKU-00787,Frozen,Pizza,Sunrise,1.51
788,SKU-00788,PersonalCare,Shampoo,NovaFresh,17.04
789,SKU-00789,Grocery,Pasta,NovaFresh,37.76
790,SKU-00790,Snacks,Chips,AlphaFoods,24.37
791,SKU-00791,Grocery,Pasta,UrbanTaste,31.57
792,SKU-00792,Dairy,Cheese,Sunrise,2.66
793,SKU-00793,PersonalCare,Soap,AlphaFoods,22.5
794,SKU-00794,Beverage,Water,PureLife,4.0
795,SKU-00795,Snacks,Chips,PureLife,6.89
796,SKU-00796,PersonalCare,Soap,NovaFresh,3.72
797,SKU-00797,Dairy,Cheese,PureLife,4.58
798,SKU-00798,PersonalCare,Toothpaste,PureLife,19.47
799,SKU-00799,Dairy,Cheese,UrbanTaste,30.56
800,SKU-00800,Beverage,Soda,AlphaFoods,37.87
801,SKU-00801,Dairy,Yogurt,UrbanTaste,14.59
802,SKU-00802,Grocery,Rice,NovaFresh,30.05
803,SKU-00803,Beverage,Water,AlphaFoods,26.53
804,SKU-00804,PersonalCare,Toothpaste,Sunrise,35.86
805,SKU-00805,Snacks,Nuts,NovaFresh,14.07
806,SKU-00806,Beverage,Water,PureLife,24.46
807,SKU-00807,Grocery,Pasta,PureLife,31.4
808,SKU-00808,Frozen,Pizza,UrbanTaste,20.41
809,SKU-00809,Grocery,Pasta,Sunrise,19.37
810,SKU-00810,Snacks,Nuts,GreenLine,4.51
811,SKU-00811,Grocery,Pasta,NovaFresh,33.25
812,SKU-00812,PersonalCare,Soap,UrbanTaste,37.8
813,SKU-00813,Grocery,Rice,AlphaFoods,11.62
814,SKU-00814,Snacks,Chips,UrbanTaste,31.72
815,SKU-00815,PersonalCare,Shampoo,Sunrise,28.37
816,SKU-00816,Grocery,Pasta,PureLife,20.35
817,SKU-00817,Dairy,Cheese,UrbanTaste,17.52
818,SKU-00818,Grocery,Rice,AlphaFoods,4.51
819,SKU-00819,Grocery,Rice,AlphaFoods,36.05
820,SKU-00820,Dairy,Milk,PureLife,5.53
821,SKU-00821,Snacks,Biscuits,AlphaFoods,7.39
822,SKU-00822,Dairy,Cheese,PureLife,13.55
823,SKU-00823,Dairy,Yogurt,PureLife,4.52
824,SKU-00824,Grocery,Oil,PureLife,22.96
825,SKU-00825,PersonalCare,Shampoo,Sunrise,34.04
826,SKU-00826,Grocery,Oil,NovaFresh,31.18
827,SKU-00827,Snacks,Nuts,PureLife,23.19
828,SKU-00828,Beverage,Juice,UrbanTaste,1.43
829,SKU-00829,PersonalCare,Toothpaste,PureLife,4.54
830,SKU-00830,Grocery,Rice,AlphaFoods,1.69
831,SKU-00831,Dairy,Yogurt,PureLife,33.69
832,SKU-00832,PersonalCare,Toothpaste,UrbanTaste,22.26
833,SKU-00833,Dairy,Cheese,GreenLine,24.17
834,SKU-00834,Snacks,Chips,GreenLine,39.21
835,SKU-00835,Snacks,Nuts,Sunrise,20.15
836,SKU-00836,Grocery,Rice,GreenLine,29.74
837,SKU-00837,Dairy,Milk,PureLife,38.82
838,SKU-00838,Dairy,Milk,Sunrise,12.81
839,SKU-00839,Dairy,Yogurt,AlphaFoods,14.43
840,SKU-00840,Grocery,Rice,GreenLine,38.09
841,SKU-00841,Dairy,Yogurt,NovaFresh,39.94
842,SKU-00842,Frozen,Veg,UrbanTaste,28.14
843,SKU-00843,PersonalCare,Shampoo,Sunrise,28.77
844,SKU-00844,Frozen,Dessert,UrbanTaste,8.79
845,SKU-00845,Grocery,Oil,AlphaFoods,38.36
846,SKU-00846,Dairy,Milk,NovaFresh,23.49
847,SKU-00847,PersonalCare,Soap,GreenLine,38.79
848,SKU-00848,Dairy,Milk,UrbanTaste,21.87
849,SKU-00849,Snacks,Nuts,NovaFresh,21.19
850,SKU-00850,Beverage,Water,GreenLine,19.19
851,SKU-00851,Grocery,Rice,AlphaFoods,15.53
852,SKU-00852,Dairy,Milk,UrbanTaste,7.26
853,SKU-00853,Snacks,Nuts,UrbanTaste,1.09
854,SKU-00854,Frozen,Dessert,PureLife,39.29
855,SKU-00855,Grocery,Rice,Sunrise,16.64
856,SKU-00856,Frozen,Dessert,NovaFresh,18.34
857,SKU-00857,PersonalCare,Toothpaste,UrbanTaste,17.0
858,SKU-00858,Beverage,Juice,PureLife,20.9
859,SKU-00859,PersonalCare,Toothpaste,Sunrise,15.01
860,SKU-00860,Beverage,Juice,Sunrise,15.04
861,SKU-00861,Beverage,Soda,UrbanTaste,15.25
862,SKU-00862,Beverage,Juice,UrbanTaste,19.16
863,SKU-00863,PersonalCare,Soap,Sunrise,4.97
864,SKU-00864,Dairy,Yogurt,UrbanTaste,22.63
865,SKU-00865,Dairy,Yogurt,NovaFresh,15.94
866,SKU-00866,Dairy,Yogurt,GreenLine,35.48
867,SKU-00867,Snacks,Biscuits,UrbanTaste,38.86
868,SKU-00868,Dairy,Cheese,Sunrise,2.52
869,SKU-00869,PersonalCare,Soap,Sunrise,31.49
870,SKU-00870,Dairy,Milk,PureLife,29.99
871,SKU-00871,Snacks,Chips,NovaFresh,23.25
872,SKU-00872,PersonalCare,Toothpaste,Sunrise,20.95
873,SKU-00873,Beverage,Water,Sunrise,1.88
874,SKU-00874,Frozen,Veg,GreenLine,26.3
875,SKU-00875,Dairy,Yogurt,Sunrise,24.18
876,SKU-00876,Snacks,Nuts,UrbanTaste,25.81
877,SKU-00877,Frozen,Pizza,AlphaFoods,39.33
878,SKU-00878,Snacks,Nuts,AlphaFoods,6.75
879,SKU-00879,Snacks,Chips,PureLife,19.75
880,SKU-00880,PersonalCare,Shampoo,GreenLine,9.67
881,SKU-00881,Dairy,Cheese,PureLife,26.79
882,SKU-00882,PersonalCare,Toothpaste,GreenLine,36.46
883,SKU-00883,Frozen,Dessert,Sunrise,13.88
884,SKU-00884,Dairy,Yogurt,Sunrise,3.79
885,SKU-00885,Grocery,Pasta,GreenLine,18.08
886,SKU-00886,Beverage,Water,Sunrise,31.37
887,SKU-00887,Grocery,Pasta,AlphaFoods,29.05
888,SKU-00888,Beverage,Soda,PureLife,26.58
889,SKU-00889,Beverage,Soda,NovaFresh,32.7
890,SKU-00890,Grocery,Pasta,UrbanTaste,21.2
891,SKU-00891,Snacks,Chips,UrbanTaste,12.37
892,SKU-00892,Snacks,Nuts,NovaFresh,24.55
893,SKU-00893,Dairy,Milk,GreenLine,15.26
894,SKU-00894,Beverage,Soda,UrbanTaste,39.57
895,SKU-00895,PersonalCare,Toothpaste,GreenLine,34.31
896,SKU-00896,Snacks,Chips,PureLife,25.07
897,SKU-00897,Grocery,Rice,NovaFresh,16.35
898,SKU-00898,Grocery,Oil,NovaFresh,36.01
899,SKU-00899,Grocery,Oil,PureLife,32.02
900,SKU-00900,Beverage,Soda,NovaFresh,7.44
901,SKU-00901,Snacks,Nuts,AlphaFoods,39.85
902,SKU-00902,Snacks,Biscuits,Sunrise,18.67
903,SKU-00903,Snacks,Nuts,NovaFresh,34.78
904,SKU-00904,PersonalCare,Shampoo,Sunrise,3.39
905,SKU-00905,PersonalCare,Toothpaste,PureLife,38.61
906,SKU-00906,Snacks,Biscuits,NovaFresh,9.75
907,SKU-00907,Grocery,Pasta,UrbanTaste,8.08
908,SKU-00908,Dairy,Cheese,AlphaFoods,33.81
909,SKU-00909,Frozen,Pizza,GreenLine,25.03
910,SKU-00910,Grocery,Oil,UrbanTaste,37.05
911,SKU-00911,Dairy,Cheese,PureLife,35.2
912,SKU-00912,Snacks,Biscuits,PureLife,20.22
913,SKU-00913,Grocery,Rice,AlphaFoods,5.81
914,SKU-00914,PersonalCare,Shampoo,AlphaFoods,21.66
915,SKU-00915,Dairy,Milk,PureLife,13.96
916,SKU-00916,Dairy,Cheese,AlphaFoods,26.19
917,SKU-00917,PersonalCare,Shampoo,AlphaFoods,34.7
918,SKU-00918,PersonalCare,Toothpaste,UrbanTaste,13.01
919,SKU-00919,Grocery,Oil,NovaFresh,20.94
920,SKU-00920,Beverage,Juice,GreenLine,21.13
921,SKU-00921,Dairy,Milk,PureLife,0.91
922,SKU-00922,Beverage,Soda,GreenLine,28.6
923,SKU-00923,Grocery,Rice,AlphaFoods,19.52
924,SKU-00924,Grocery,Oil,NovaFresh,3.47
925,SKU-00925,PersonalCare,Toothpaste,UrbanTaste,10.82
926,SKU-00926,Snacks,Nuts,GreenLine,33.61
927,SKU-00927,Grocery,Rice,Sunrise,1.16
928,SKU-00928,Dairy,Milk,AlphaFoods,18.67
929,SKU-00929,PersonalCare,Shampoo,PureLife,16.13
930,SKU-00930,Frozen,Dessert,Sunrise,30.84
931,SKU-00931,Grocery,Pasta,NovaFresh,38.91
932,SKU-00932,Grocery,Oil,UrbanTaste,33.49
933,SKU-00933,Frozen,Pizza,UrbanTaste,37.26
934,SKU-00934,Dairy,Cheese,AlphaFoods,35.44
935,SKU-00935,PersonalCare,Toothpaste,AlphaFoods,0.87
936,SKU-00936,Snacks,Chips,Sunrise,10.32
